filename,spectral_centroid,zcr,spec_bw,rolloff,rms,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,octave1,octave2,octave3,octave4,octave5,octave6,octave7,octave8,octave9,octave10,octave11,octave12,mel_based_spectr1,mel_based_spectr2,mel_based_spectr3,mel_based_spectr4,mel_based_spectr5,mel_based_spectr6,mel_based_spectr7,mel_based_spectr8,mel_based_spectr9,mel_based_spectr10,mel_based_spectr11,mel_based_spectr12,mel_based_spectr13,mel_based_spectr14,mel_based_spectr15,mel_based_spectr16,mel_based_spectr17,mel_based_spectr18,mel_based_spectr19,mel_based_spectr20,mel_based_spectr21,mel_based_spectr22,mel_based_spectr23,mel_based_spectr24,mel_based_spectr25,mel_based_spectr26,mel_based_spectr27,mel_based_spectr28,mel_based_spectr29,mel_based_spectr30,mel_based_spectr31,mel_based_spectr32,mel_based_spectr33,mel_based_spectr34,mel_based_spectr35,mel_based_spectr36,mel_based_spectr37,mel_based_spectr38,mel_based_spectr39,mel_based_spectr40,mel_based_spectr41,mel_based_spectr42,mel_based_spectr43,mel_based_spectr44,mel_based_spectr45,mel_based_spectr46,mel_based_spectr47,mel_based_spectr48,mel_based_spectr49,mel_based_spectr50,mel_based_spectr51,mel_based_spectr52,mel_based_spectr53,mel_based_spectr54,mel_based_spectr55,mel_based_spectr56,mel_based_spectr57,mel_based_spectr58,mel_based_spectr59,mel_based_spectr60,mel_based_spectr61,mel_based_spectr62,mel_based_spectr63,mel_based_spectr64,mel_based_spectr65,mel_based_spectr66,mel_based_spectr67,mel_based_spectr68,mel_based_spectr69,mel_based_spectr70,mel_based_spectr71,mel_based_spectr72,mel_based_spectr73,mel_based_spectr74,mel_based_spectr75,mel_based_spectr76,mel_based_spectr77,mel_based_spectr78,mel_based_spectr79,mel_based_spectr80,mel_based_spectr81,mel_based_spectr82,mel_based_spectr83,mel_based_spectr84,mel_based_spectr85,mel_based_spectr86,mel_based_spectr87,mel_based_spectr88,mel_based_spectr89,mel_based_spectr90,mel_based_spectr91,mel_based_spectr92,mel_based_spectr93,mel_based_spectr94,mel_based_spectr95,mel_based_spectr96,mel_based_spectr97,mel_based_spectr98,mel_based_spectr99,mel_based_spectr100,mel_based_spectr101,mel_based_spectr102,mel_based_spectr103,mel_based_spectr104,mel_based_spectr105,mel_based_spectr106,mel_based_spectr107,mel_based_spectr108,mel_based_spectr109,mel_based_spectr110,mel_based_spectr111,mel_based_spectr112,mel_based_spectr113,mel_based_spectr114,mel_based_spectr115,mel_based_spectr116,mel_based_spectr117,mel_based_spectr118,mel_based_spectr119,mel_based_spectr120,mel_based_spectr121,mel_based_spectr122,mel_based_spectr123,mel_based_spectr124,mel_based_spectr125,mel_based_spectr126,mel_based_spectr127,mel_based_spectr128,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,tonnetz1,tonnetz2,tonnetz3,tonnetz4,tonnetz5,tonnetz6
262.wav,978.2029022,0.043728511,1343.820845,1769.087219,0.026752368,-399.0522156,149.5382843,-8.060463905,21.71399498,12.76290512,0.613904715,-0.746463716,-4.137559891,-4.385926723,-2.448997736,-6.06193161,-6.518537521,-2.047091246,0.22763367,1.513913035,5.702047825,5.464321613,5.271529675,1.852436543,-0.413140208,-1.588785648,-0.159928083,4.663495064,6.521113873,2.09626174,-4.338127613,-7.916266918,-3.296492338,3.115915298,4.405748844,1.390689731,-2.626333714,-1.449764729,5.051513672,8.346047401,7.116485119,4.47287035,-2.581079483,-9.759713173,-8.95033741,0.055901825,0.24450089,0.490490228,0.23098214,0.074942209,0.088606246,0.240429386,0.579167366,0.277728766,0.226556122,0.290868878,0.087470464,0.094757475,0.117933847,1.672348857,3.917210817,0.294902682,0.202444538,0.639488101,1.05313623,0.215275764,0.371425629,1.940687537,2.254469872,0.319232851,0.208951831,6.932331085,2.559611082,1.242982626,2.794117689,0.894120693,0.017450377,0.102629542,0.44374907,0.500031114,0.171544954,0.050864246,0.012794946,0.053107034,0.024249678,0.014446628,0.098003507,0.101457275,0.187583089,0.100080736,0.153476641,0.147384629,0.997402608,0.289980233,0.041096799,0.016243679,0.007213945,0.0032989,0.003931911,0.013615623,0.212137863,1.973805785,0.262238175,0.03545988,0.005909124,0.026794491,0.037074726,0.050275952,0.049176786,0.015088249,0.007477043,0.155234501,0.434727043,0.009916279,0.022614522,0.012280592,0.01953063,0.010726221,0.012360635,0.015147135,0.047526319,0.015307314,0.00341946,0.002297412,0.007927147,0.007105137,0.001986372,0.019087011,0.00229963,0.003290413,0.001758197,0.002265497,0.002640818,0.005175872,0.003617945,0.001027439,0.001427626,0.001016192,0.003399771,0.001189654,0.001370557,0.001114317,0.001484484,0.000796129,0.00035531,0.00034438,0.000286238,0.000682019,0.000212132,0.000139782,0.000209063,0.000100305,4.44E-05,9.35E-05,4.37E-05,4.33E-05,8.57E-05,5.50E-05,3.21E-05,3.84E-05,4.74E-05,2.23E-05,1.86E-05,1.03E-05,2.10E-05,6.78E-06,1.08E-05,5.16E-06,5.96E-06,5.09E-06,3.97E-06,3.71E-06,3.89E-06,3.24E-06,3.27E-06,2.57E-06,3.65E-06,2.57E-06,2.80E-06,1.69E-06,1.40E-06,1.36E-06,1.06E-06,3.61E-07,3.10E-08,18.09098021,20.91679165,23.89273136,22.48156541,20.75816627,20.01316674,31.49308509,0.117893209,0.197406343,0.191628175,-0.19712997,0.080708297,-0.069782036
263.wav,1275.383551,0.061912287,1654.864165,2541.426935,0.062382415,-214.8285217,146.4177399,-16.51501465,29.54435158,2.121626616,6.912905216,-1.716911435,5.726433277,-3.771787643,1.838065267,-2.221472979,2.969993591,-3.400205851,2.807035446,-3.707261562,0.669849217,-4.233763218,-3.788824081,-3.379751444,-1.260650635,-8.991118431,-8.654151917,-5.316408634,-2.716255903,-5.783655167,1.66174686,-5.690220356,-4.056755543,-6.616271496,-1.35961771,-10.32691956,-4.61352253,-3.695210695,-2.291134834,-3.920395851,1.814785123,-3.020592928,-4.833033085,-4.265548706,-4.581347466,0.388019443,0.421828836,0.504863501,0.282787442,0.269573003,0.187846139,0.329354912,0.423275948,0.258800715,0.33935231,0.242438748,0.389124781,0.0159222,5.576483727,14.92251873,10.76906586,15.64980507,14.5667305,4.169867992,4.259032249,4.718045712,2.080536604,2.114836693,1.794163108,1.764913917,2.091840267,4.253408909,1.720843673,2.32012248,1.002614498,2.727938652,4.449632645,4.028901577,1.804684877,2.091003418,0.424737304,0.797551572,1.182232261,0.176033467,0.610565066,1.07997489,1.339493036,1.263405204,0.179626435,0.278625846,0.892136693,0.804218173,0.085614413,0.115145497,0.781925917,0.472271949,0.345906824,0.281531304,0.220510066,0.217515871,0.41376394,1.056530714,0.229310408,0.04918389,0.098195359,0.571467578,0.264014989,0.165770859,0.048040569,0.176121563,0.239337236,0.125461534,0.334981054,0.096084207,0.078233816,0.048438083,0.251945645,0.086530969,0.027288526,0.020090919,0.162600398,0.196142972,0.081463762,0.102834083,0.06484057,0.156370297,0.040483173,0.190502539,0.043175474,0.087639675,0.019249262,0.055351194,0.036167443,0.012189833,0.006336764,0.047616243,0.09068694,0.037234582,0.048644546,0.013957144,0.024154114,0.005336333,0.011039235,0.006608468,0.010509505,0.004750673,0.009244633,0.010076257,0.005712465,0.004378601,0.001726544,0.010854372,0.008938664,0.01550394,0.003230447,0.003478231,0.000953538,0.00578522,0.004709047,0.00321305,0.000461965,0.001290688,0.002969866,0.000463619,0.001154724,0.000585815,0.000686579,0.000310262,0.000609337,0.000625657,0.000627212,0.000435093,0.000558408,0.000593442,0.000243088,0.000167772,0.000323659,0.000212959,0.000136959,0.000242376,0.000108647,0.000104376,8.68E-05,3.21E-05,2.39E-06,28.64816776,16.21492901,19.80018522,19.88063595,22.35533097,22.39915546,36.37119953,0.10246188,0.053896854,-0.033084238,0.001925483,0.035504989,-0.002358038
264.wav,1502.363907,0.068841388,1910.485617,2978.216137,0.057469409,-190.8484802,139.0610352,-11.17494869,19.64171791,-1.242287278,6.77231884,-4.879899502,3.171936989,-5.538635731,0.298158109,-8.854133606,3.08800745,2.627395868,1.729833841,-5.208843231,0.930292368,-2.693794489,-0.933419704,-7.526986599,2.971982479,-3.165280342,0.964572191,0.174098089,-0.189511657,-7.479476929,3.499921083,-3.285638332,-1.416480064,1.014761209,-1.431704283,-13.27579212,-2.748581886,-3.285805702,1.396912694,-1.451833725,-0.140392631,-4.108625412,-3.177841187,-3.72713232,-4.629840851,0.506715953,0.239607647,0.385635644,0.503692806,0.262643993,0.36419332,0.274488509,0.609042645,0.235688046,0.212496638,0.480821908,0.318763196,0.06666632,10.39107132,16.05374908,9.134705544,2.065887928,2.34320116,2.93963933,3.560285091,2.588428736,2.794989586,1.344934225,5.341619015,2.372313261,1.733280897,4.31714201,1.590920091,0.381793469,3.163374901,1.264968157,2.226393938,1.355442882,0.592851818,1.9078722,2.555867195,1.025978565,0.300145149,1.804929972,0.540721834,0.070249513,2.801585436,3.145415068,0.172508776,0.089979686,0.220648646,0.149138778,0.758991063,0.46709922,0.517170966,0.208775654,1.310889482,2.16145134,0.227873936,0.053154167,0.166155338,0.864750326,0.300527364,0.569908917,0.369870931,0.07222718,0.047434814,0.276175827,0.333182842,0.032274064,0.020986877,0.111169189,0.631789684,0.257240355,0.023409231,0.022333505,0.097230315,0.066751011,0.238238767,0.21777007,0.071995959,0.030163981,0.149065703,0.315033942,0.058577277,0.010802417,0.031890228,0.141135558,0.045371968,0.024618391,0.021328012,0.00908776,0.005798996,0.012071468,0.011613907,0.007857361,0.007458075,0.031573687,0.12668182,0.024388736,0.00574732,0.003783519,0.008785189,0.005955861,0.00671927,0.005620875,0.009561338,0.007443977,0.010585005,0.016276494,0.003924727,0.001850416,0.001872921,0.003658941,0.002402259,0.001443955,0.001616244,0.003942175,0.002338386,0.001873,0.001498183,0.001096752,0.001196984,0.001821797,0.00383929,0.001625734,0.000789478,0.000815897,0.000985696,0.001172053,0.001216687,0.000708366,0.000582194,0.000562957,0.000548976,0.000669134,0.000491228,0.000366254,0.000353054,0.000562611,0.000389766,0.000258595,0.000225693,8.92E-05,7.69E-06,22.31846154,14.72454754,18.62709283,19.58021405,20.40811189,18.54371439,32.5630394,-0.072340203,0.240241658,0.22282173,0.02398745,0.041507031,0.039079051
265.wav,2119.320133,0.111934408,1996.977853,4121.0289,0.0496541,-212.5385742,76.64311218,-43.56934357,14.82150841,-28.20033455,-8.3029356,-23.89859962,-18.38330841,-17.115839,-4.354162693,-17.76145363,-5.169186592,-16.6692009,-5.203252316,-4.389206409,-0.230133057,-4.199781895,0.85565722,-1.627297878,4.893322945,2.757280111,12.32997417,7.4827528,5.233119488,-3.497791529,2.003378868,6.48377037,14.4111824,4.439176083,1.536727548,-1.044989586,5.702576637,6.766065598,6.477321148,-1.790767789,1.811491847,-0.441248566,2.119871855,-3.308649302,0.458110303,0.172938153,0.302296042,0.161576465,0.382039577,0.533753812,0.166693449,0.267858922,0.196267158,0.398955226,0.235368088,0.23549065,0.331058085,0.007356341,0.003355992,0.001587371,0.00230307,0.01317202,0.042285599,0.067160718,0.284503102,1.243147016,1.192904949,0.998201132,2.369003534,5.305267334,2.351981401,3.062775373,5.776210308,4.096254826,2.016425133,2.506601572,0.964120865,3.373665094,4.833581448,0.571105301,1.335832477,2.28539896,3.172763109,0.206888974,0.276833236,0.697062612,0.376245201,0.315879613,1.837191343,1.273118377,0.484112084,0.230302557,0.641838372,0.33246997,1.190907359,1.077310681,0.078477159,0.03861713,0.373243034,1.267380357,0.100523025,0.092804648,0.134979442,1.961931348,0.767076731,2.271503687,1.174725294,0.068192869,0.031709399,0.715450943,1.250100374,0.092797548,0.087403104,0.834508777,2.284787893,0.235713989,0.262437791,0.057120729,0.097314581,0.046288658,0.237738118,0.177165031,0.058200695,0.041611988,0.143137783,0.139719009,0.24551338,0.138407707,0.029371301,0.148048207,0.041336529,0.092455231,0.041958883,0.175198868,0.064747088,0.070085287,0.092292637,0.030604254,0.017262453,0.037377141,0.107767344,0.021650275,0.031485297,0.144003689,0.137049094,0.016279776,0.078054331,0.072658285,0.013411527,0.056378357,0.086492971,0.063201502,0.093752824,0.021572331,0.015730612,0.03657835,0.012337035,0.005385637,0.015116509,0.008969385,0.007583514,0.00349363,0.003263608,0.003713344,0.004653821,0.002954299,0.003971193,0.001235228,0.004080513,0.003727306,0.001877775,0.001350056,0.00106074,0.001650429,0.001085976,0.001568318,0.000974675,0.001467783,0.000659913,0.000637619,0.000499817,0.000462438,0.000278511,0.000117163,1.38E-05,19.2508802,23.31537529,25.5049365,26.42083137,26.0560129,25.91786181,38.61461398,-0.002586672,-0.276436826,0.075528746,0.127173139,0.033902333,-0.042768118
266.wav,1321.808726,0.064580503,1693.087047,2384.892268,0.054503962,-224.8024445,152.1127625,-13.50343227,8.464931488,-4.369823456,2.814205647,-6.364166737,-5.122643471,-15.36439133,1.644653082,-2.021442413,-2.503655672,-9.451947212,-5.693244934,-9.088149071,0.864240646,-3.583284616,-1.045426607,-4.65855217,1.380579114,-2.443222046,-5.022108555,-8.016159058,-0.252448469,-0.855137646,3.291194677,-0.444970429,-0.067243189,-14.03374195,-8.746636391,7.52026701,8.402625084,-5.261936665,-5.189746857,-9.755010605,1.230922103,-0.056358058,2.607686043,3.208856344,3.947558403,0.506711185,0.581395864,0.174617067,0.103389449,0.177785069,0.311123163,0.250152141,0.249895275,0.40425083,0.388542026,0.110701032,0.125781789,0.018566038,1.166324854,2.981445074,3.660401106,3.756555796,1.361011505,1.3214643,4.682322979,2.180994034,4.079442978,6.564356804,1.252191901,1.428767681,2.193944454,4.064501286,5.307410717,3.904640675,0.674120009,0.158291698,7.117536068,7.486298561,4.914345741,0.225078419,0.447629333,0.420581847,0.48435989,1.943367958,1.238128185,1.210493565,0.510360897,0.416987479,2.836764574,1.591177344,2.373491764,0.753339052,0.093499839,0.048188671,0.089269772,0.040143449,1.558736801,1.800493479,0.864415586,1.695136547,0.212730482,0.067513198,0.038720809,0.211056247,0.119087987,0.554779172,0.305222005,0.873928308,0.624702096,0.153570279,0.155999303,0.0524012,0.058171697,0.033082329,0.261871457,0.098594077,0.104842789,0.057423409,0.022144584,0.008824223,0.013460992,0.008114762,0.040199365,0.072412208,0.026334442,0.065093599,0.009539679,0.003867818,0.006474022,0.021966001,0.009017901,0.016673829,0.013283324,0.024733594,0.03088155,0.017311983,0.020986425,0.007928973,0.011332975,0.004967548,0.026957352,0.028958049,0.020189062,0.013326873,0.006782347,0.002510698,0.001383864,0.001032726,0.003610122,0.007607234,0.003095322,0.005311172,0.001315312,0.000549046,0.000629874,0.001530625,0.002115087,0.001370541,0.001550057,0.001507983,0.002087623,0.000906554,0.000864129,0.000408081,0.000502102,0.000308209,0.000560355,0.000620983,0.000550312,0.000412008,0.000412587,0.000289065,0.000258754,0.00026678,0.000275731,0.000320084,0.000202983,0.000230062,0.000149797,0.000112658,0.000120276,0.000148568,0.000129622,4.37E-05,3.15E-06,19.78195156,16.01114652,20.71782883,20.3801562,19.94928448,19.68467859,31.58708706,-0.069736017,-0.037241443,-0.233694675,0.170137074,0.018259552,0.027247824
267.wav,1315.956765,0.03700449,2138.753976,2792.550168,0.082417041,-243.0674896,130.6053314,32.59768295,24.01861763,12.68642712,12.05004692,5.398068905,10.78630447,2.214437246,9.368628502,5.734362602,6.573996067,-0.018231174,1.052590132,-1.232819676,3.379176855,1.084228158,6.631013393,2.018619537,6.322099209,-1.287414074,4.277896404,0.559550643,4.535711765,-1.999852538,2.588773012,-3.278108358,0.629862964,-0.795581758,1.395897388,-8.255646706,-0.395283788,0.039504364,4.018966675,-0.257021159,0.887531877,-2.623311996,3.227279663,-4.294677258,-4.252880096,0.460065305,0.376770288,0.461600333,0.595737159,0.732759118,0.638400733,0.51443696,0.584553182,0.439015865,0.332424521,0.347933501,0.432079703,28.86182404,62.85680771,77.86621857,32.62095261,13.21043873,5.427339077,4.542899132,3.464361906,2.67463398,4.032367229,1.218703508,2.872857571,5.285195827,2.473113298,2.502053022,1.793857217,1.567203522,0.449001372,1.095710874,1.889517665,0.915598094,0.450976729,0.756086349,0.808315575,0.937738478,0.78004986,0.21434249,0.271421075,0.588449895,2.575092793,2.032250166,0.583468318,0.125819683,0.094959036,0.101139262,0.111868225,0.075634241,0.173246518,0.105689645,0.166240573,0.1117016,0.057892349,0.069101311,0.096437432,0.211463034,0.040187519,0.092718631,0.106981941,0.123676032,0.049534872,0.039003614,0.027045378,0.034186158,0.07301151,0.118637994,0.191340968,0.024919767,0.020156572,0.014736876,0.017433291,0.011273697,0.025386915,0.024622846,0.043317411,0.021399032,0.010446959,0.009703643,0.009801403,0.011935171,0.015315278,0.044369996,0.011738322,0.012878648,0.010305312,0.010397573,0.01053581,0.009302258,0.008369135,0.006956737,0.00556563,0.010920418,0.018278213,0.007141946,0.006656567,0.003840797,0.003586477,0.003682915,0.004337969,0.003450167,0.00927172,0.005554212,0.003246738,0.002897394,0.004125067,0.002983757,0.003114589,0.004357375,0.002646383,0.002932357,0.002450886,0.001847775,0.001940437,0.002805751,0.001933774,0.002094116,0.002485442,0.002347872,0.003198645,0.003366564,0.002920477,0.001771084,0.002165577,0.001944575,0.001739284,0.001954196,0.001989875,0.001358412,0.001301046,0.001984235,0.001548055,0.001345491,0.001346949,0.001470548,0.002595467,0.001851766,0.00147109,0.000497128,4.24E-05,19.75607351,13.64531352,17.01281855,18.06056677,17.61156726,16.63169686,29.88968833,0.043693377,-0.039811095,0.014767796,0.113514801,0.026787298,-0.006280357
268.wav,1759.599832,0.076650487,2170.887022,3622.375126,0.098025523,-134.4324493,121.674736,-8.334219933,16.35512352,5.360225677,4.152537346,0.840605259,7.882361889,1.101984739,7.213226795,-1.351482749,0.811376691,-5.405351639,-3.719486475,-3.646197557,3.728883743,-2.967264891,3.380267859,-1.392962813,2.001735926,-1.762783885,0.440466553,-6.196002483,-1.126930118,-6.587872505,-5.332623482,-7.030495644,-0.998027325,-2.067812204,5.10316658,-2.779488325,-0.029436672,-2.443078041,3.205278397,2.965569019,3.036230803,-4.463540077,-1.840438247,-7.653917313,-2.976603985,0.165894896,0.191143677,0.326607794,0.287612706,0.516529024,0.307199508,0.318265587,0.445509702,0.279958189,0.39675349,0.263140857,0.345793933,3.744270802,11.0399456,45.11140823,14.34263325,6.237960339,15.86763859,15.65656948,15.68148232,15.36490536,10.04059792,1.985249043,6.572632313,16.30302811,2.950519323,11.44139671,6.13460207,8.875478745,3.056676149,3.845670938,2.038199425,0.296971977,1.74580431,7.084733486,1.728444099,4.473414421,9.198105812,0.913812816,1.376238108,3.447824001,3.915036678,4.089645863,1.329849124,0.668248951,3.674438953,2.659587622,1.298147917,0.999031067,4.224836826,2.770452023,0.349972963,0.136558905,1.089170098,2.160819769,0.864157677,2.618688583,0.74492532,0.727518201,0.204327881,0.827565551,0.848093152,0.764663398,0.26389274,0.520119846,1.159050941,0.654108822,0.608505309,0.185468912,0.240140915,0.159895673,0.651371002,0.446039587,0.159439296,0.090661757,0.637679398,0.738957167,0.129286051,0.128944337,0.386457562,0.357115835,0.099613331,0.335259259,0.129653275,0.12631698,0.097351052,0.293556958,0.293301731,0.102299318,0.054960307,0.073639371,0.117012136,0.071210653,0.3056027,0.051831305,0.063338973,0.063088126,0.215606242,0.103098869,0.158534467,0.132162333,0.054292724,0.073593512,0.018728266,0.016009316,0.012636302,0.01399988,0.010294763,0.015749872,0.012899416,0.010649501,0.009294636,0.010371866,0.011290021,0.007435851,0.008977906,0.011914863,0.009727178,0.007558891,0.007154432,0.006429079,0.005371816,0.007108867,0.006772593,0.004541337,0.004671449,0.006907365,0.004961672,0.005377837,0.004802549,0.004045261,0.004409009,0.007577742,0.004895479,0.005471797,0.003852487,0.00360654,0.002561367,0.001095958,0.000142831,21.10121823,18.41122884,20.60206321,21.1489178,21.5593315,18.82350853,30.06637076,0.297322646,-0.132330315,0.034120062,0.201666494,0.083023166,-0.070677183
269.wav,1757.775679,0.083162564,2086.664027,3481.102491,0.09956263,-117.6540146,123.6446762,-13.85297298,23.7526741,4.692839622,4.300307274,-4.655097485,3.461569309,-3.691913605,8.228143692,-4.928640842,2.213244677,-4.764821053,6.439536572,1.914663076,4.447068214,-2.200376987,1.134060025,-6.096737862,-0.634243846,-3.207595825,4.319030285,-1.76719141,2.679021597,1.077361345,1.497240663,-3.097048521,2.189018965,-5.375209808,0.910101414,-4.030672073,-1.241587043,-7.520097733,-1.694836974,-2.77483201,0.122176923,-3.16855669,-0.961829603,-4.074612141,3.607307434,0.325345427,0.453075528,0.515404463,0.296762556,0.427416474,0.27928248,0.434984803,0.240090504,0.283457011,0.330842227,0.267480314,0.524332643,2.022821188,16.15450668,39.29984283,12.12868023,14.09987545,6.670061588,10.96705437,5.375669479,3.624145269,5.236535549,11.63399124,10.41910458,8.858236313,7.010390282,5.513101101,4.21844101,5.861216545,3.547737837,13.14532566,8.077515602,8.854839325,12.52204704,10.16492844,0.880047977,3.45162487,5.363833904,0.435207605,1.16087079,3.392280579,1.007917285,0.466187984,2.346024275,1.841911674,3.878443003,2.616473198,0.867637992,0.919728279,3.149031878,2.108705521,0.503596365,0.240672708,0.404358536,0.646568298,0.673398256,0.73901552,0.207770914,0.312447011,0.531911254,1.250618935,0.486763507,0.403450161,0.264036417,1.500037074,2.894180298,0.861061573,0.148479506,0.240607828,0.786302388,0.955875218,2.715960741,1.40148139,0.231102645,0.192177713,1.191670775,0.950595438,0.311949968,0.181704536,0.311724067,0.662100434,0.229896203,0.339670569,0.175825283,0.381059438,0.307707638,0.983690023,0.365287513,0.45840314,0.351007551,0.248865902,0.42638737,0.287280262,0.043648869,0.068264365,0.207899347,0.152762234,0.188306347,0.04753853,0.027905971,0.030489467,0.11139477,0.037242562,0.023215301,0.017377654,0.023574669,0.038595896,0.013122147,0.02157953,0.020438457,0.014149987,0.009776155,0.005944692,0.005029296,0.004631542,0.005044504,0.005585332,0.008056806,0.005959655,0.005349557,0.004306974,0.00436441,0.004135403,0.005556501,0.005194622,0.004030047,0.004120676,0.004800621,0.004224021,0.003343472,0.003516315,0.003013802,0.002852515,0.002524077,0.002312233,0.002222148,0.001930876,0.001334097,0.000525555,5.02E-05,26.26831881,16.60248119,20.95580006,19.2321795,21.10407921,19.15950302,31.25284726,0.242454217,-0.213011964,0.0844751,-0.042733776,-0.04414553,-0.049105478
270.wav,1473.876267,0.086351385,1842.389953,2550.334852,0.019824192,-402.1304932,119.5709686,2.511801481,14.21546364,1.657018781,11.75053596,15.31476212,14.4945116,0.578410447,0.701140463,2.010499716,8.116746902,7.728954792,0.91248399,-8.090608597,4.19648695,3.631792068,4.549256325,2.121665239,8.153977394,8.329081535,7.737075806,-2.165916681,0.680785835,-2.062027693,-3.479092836,-1.936843634,4.877269745,3.6954813,8.62112236,-0.485050499,-4.226573467,-5.56218338,0.174678907,-1.070816755,0.641070664,-0.333191216,1.93590796,-2.995437384,-2.188660622,0.287188888,0.164531186,0.336126119,0.269194901,0.247774214,0.321352661,0.244844943,0.23737517,0.124198638,0.173522741,0.267467409,0.207226887,0.250355929,1.534636736,2.593417168,2.758861065,0.791179121,0.168128729,0.176958144,0.114211567,0.210642859,0.189446256,0.051839057,0.048359297,0.111836791,0.129243344,0.037787534,0.012421254,0.02905874,0.058219787,0.011575229,0.015714303,0.01432254,0.03161183,0.112968892,0.086265855,0.057625264,0.08518713,0.297155499,0.201144323,0.20494242,0.042368114,0.038063053,0.002885767,0.006121805,0.078009352,0.068483889,0.223761156,0.188484073,0.040706675,0.012250198,0.097074941,0.263321489,0.030289117,0.007462454,0.129638672,1.021638393,0.214188442,0.214890108,0.183615059,0.235358939,0.201314479,0.022421217,0.025452495,0.003689512,0.004344937,0.023773963,0.054116927,0.000862679,0.000120747,0.001369221,0.029677557,0.006531592,0.008745934,0.004761975,0.073992707,0.10145016,0.007595356,0.013272367,0.000911645,0.003079797,0.00195159,0.019166335,0.003907891,0.00423607,0.00742677,0.007678928,0.004991884,0.004631525,0.010183068,0.001545426,0.00072143,0.000692942,0.004179853,0.002835684,0.005845195,0.000349536,0.004880949,0.001674364,0.000706737,0.000911861,0.000169998,0.000590176,0.000397985,0.000388293,3.85E-05,3.42E-05,0.000345093,0.00117683,0.000185801,0.000129148,0.000137719,0.00034319,0.000272311,7.56E-05,0.000138781,8.16E-05,0.000143384,2.78E-05,0.000124543,5.54E-05,2.71E-05,1.11E-05,2.96E-05,2.61E-05,1.83E-05,2.21E-05,1.45E-05,9.22E-06,1.54E-05,1.94E-05,1.08E-05,1.07E-05,8.44E-06,1.52E-05,1.06E-05,1.07E-05,9.44E-06,3.27E-06,5.02E-07,20.98751223,19.40096536,24.20542644,27.99928132,27.39309069,22.68154278,29.60505623,-0.061405079,0.114736129,0.012907818,-0.087581691,0.003375022,0.00837918
271.wav,836.0350653,0.033944172,1295.366549,1327.880859,0.019022923,-447.4034119,159.21315,-0.497330219,29.64611626,8.994623184,-0.280784786,-4.044050217,-3.617785215,-9.844409943,-8.325837135,-9.073792458,-7.102189541,-8.307108879,-10.87575436,-8.372004509,-7.423537254,-10.31781292,-1.228077173,0.377086997,0.731403708,-2.98145318,-3.548238993,-5.860737801,-3.854567528,-1.00743866,1.959150195,3.359412909,8.873906136,9.208244324,5.910703659,-5.639473438,-12.80100155,-7.884212971,7.326863289,16.86811829,16.81322098,11.8222847,6.216153622,4.921295643,3.676926613,0.141864359,0.070093095,0.115605317,0.049936976,0.098736532,0.178698823,0.633390605,0.435265332,0.092907183,0.021519328,0.142945632,0.423122287,0.004215416,0.011746614,0.005167955,0.007171351,0.001794587,0.049897,1.678123236,0.971978962,0.753764868,1.080598831,0.336608559,0.270617187,0.237628564,3.030373573,3.250980616,0.34767583,0.000565812,0.008649248,0.132173479,0.042547304,0.035304755,0.10067796,0.202904537,0.004059769,0.040601131,0.044217981,0.000717891,0.134320736,0.438918769,0.139569476,0.141791672,0.003462393,0.001898177,0.014221125,0.008122224,0.006227328,0.002495202,0.022513738,0.010389911,0.000167503,9.00E-05,0.007708882,0.037676726,0.00543173,0.015427935,0.00366218,0.003240033,0.000410039,0.000984308,0.001064493,0.001179397,9.09E-05,0.018014492,0.028130667,0.001441611,0.004827501,0.000470447,0.000231794,0.000809462,0.000915705,0.000213552,0.001555616,0.000388868,0.000984562,0.000680986,0.000187343,0.000191867,0.000349449,0.000635771,0.000161072,0.000321154,0.000165762,0.000462737,9.55E-05,0.00012374,0.00018077,0.000214155,2.51E-05,0.000105219,0.000112741,1.80E-05,5.59E-05,5.71E-05,4.69E-05,3.07E-05,0.000106192,2.87E-05,5.56E-05,2.27E-05,2.31E-05,1.53E-05,1.79E-05,1.69E-05,9.99E-06,1.03E-05,6.06E-06,9.35E-06,6.14E-06,6.22E-06,4.81E-06,5.44E-06,4.12E-06,4.27E-06,5.58E-06,3.63E-06,3.75E-06,3.29E-06,3.68E-06,2.75E-06,2.28E-06,2.08E-06,1.72E-06,1.61E-06,1.67E-06,1.35E-06,1.18E-06,1.09E-06,1.00E-06,9.43E-07,1.19E-06,1.18E-06,1.54E-06,1.05E-06,8.21E-07,6.80E-07,4.64E-07,1.64E-07,1.32E-08,28.63805044,23.31437191,25.65647107,23.7961238,20.40573577,18.69041489,31.37678937,0.193830422,-0.26531218,0.290691674,-0.281318437,-0.005981373,0.025964125
